"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Fri Jul 18 20:20:08 GMT 2025","Fri Jul 18 20:20:08 GMT 2025","139","","tests.api.BagApiTests","","tests.api.BagApiTests","addItemTest","Checking adding product in bag",""
"broken","Fri Jul 18 20:21:02 GMT 2025","Fri Jul 18 20:21:17 GMT 2025","15263","","tests.ui.AccountPageTests","","tests.ui.AccountPageTests","signInPageTest","Check successful 'Sign In' account",""
"broken","Fri Jul 18 20:26:33 GMT 2025","Fri Jul 18 20:26:57 GMT 2025","24034","","tests.ui.MensClothesChapterUnauthorizedUserTests","","tests.ui.MensClothesChapterUnauthorizedUserTests","priceMatchesBetweenCatalogAndCartTest","Check that product price in catalog matches the price in cart",""
"passed","Fri Jul 18 20:21:23 GMT 2025","Fri Jul 18 20:21:29 GMT 2025","5478","","tests.ui.AccountPageTests","","tests.ui.AccountPageTests","longPasswordSignInPageTest","Check 'Sign In' with password longer than 25 characters",""
"passed","Fri Jul 18 20:20:09 GMT 2025","Fri Jul 18 20:20:17 GMT 2025","7596","","tests.ui.AccountPageTests","","tests.ui.AccountPageTests","invalidPasswordSignInPageTest","Check 'Sign In' with invalid password",""
"broken","Fri Jul 18 20:26:09 GMT 2025","Fri Jul 18 20:26:33 GMT 2025","23955","","tests.ui.MensClothesChapterUnauthorizedUserTests","","tests.ui.MensClothesChapterUnauthorizedUserTests","addItemsUntilFreeShippingTest","Unlock 'Free Shipping' when total exceeds threshold",""
"broken","Fri Jul 18 20:23:38 GMT 2025","Fri Jul 18 20:24:02 GMT 2025","24764","","tests.ui.HomePageTests","","tests.ui.HomePageTests","shouldDisplayFooterImageTest","Verify that the footer image is displayed",""
"passed","Fri Jul 18 20:20:28 GMT 2025","Fri Jul 18 20:20:38 GMT 2025","10042","","tests.ui.AccountPageTests","","tests.ui.AccountPageTests","createAccountPageWithInvalidEmailTest","Check account creation with invalid email",""
"broken","Fri Jul 18 20:25:45 GMT 2025","Fri Jul 18 20:26:09 GMT 2025","24072","","tests.ui.MensClothesChapterUnauthorizedUserTests","","tests.ui.MensClothesChapterUnauthorizedUserTests","removeItemFromCartTest","Remove item from cart and verify it's empty",""
"passed","Fri Jul 18 20:24:13 GMT 2025","Fri Jul 18 20:24:18 GMT 2025","4991","","tests.ui.HomePageTests","","tests.ui.HomePageTests","shouldDisplayShoppingBagTitleAfterClickingBasketButtonTest","Verify clicking the basket button displays the 'Shopping Bag' title",""
"failed","Fri Jul 18 20:20:08 GMT 2025","Fri Jul 18 20:20:09 GMT 2025","643","","tests.api.BagApiTests","","tests.api.BagApiTests","updateItemTest","Checking updating product in bag",""
"failed","Fri Jul 18 20:20:08 GMT 2025","Fri Jul 18 20:20:08 GMT 2025","271","","tests.api.BagApiTests","","tests.api.BagApiTests","getItemTest","Checking getting product in bag",""
"passed","Fri Jul 18 20:21:29 GMT 2025","Fri Jul 18 20:21:38 GMT 2025","9435","","tests.ui.AccountPageTests","","tests.ui.AccountPageTests","createAccountPageWithEmptyEmailTest","Check account creation with empty email",""
"passed","Fri Jul 18 20:23:27 GMT 2025","Fri Jul 18 20:23:31 GMT 2025","4587","","tests.ui.HomePageTests","","tests.ui.HomePageTests","shouldDisplayCreateAccountButtonAfterClickingAccountTest","Click on account button and verify 'Create Account' button is visible",""
"passed","Fri Jul 18 20:21:52 GMT 2025","Fri Jul 18 20:22:01 GMT 2025","9254","","tests.ui.AccountPageTests","","tests.ui.AccountPageTests","createAccountPageWithEmptyNamesFieldsTest","Check account creation with empty 'First Name' and empty 'Last Name'",""
"passed","Fri Jul 18 20:22:18 GMT 2025","Fri Jul 18 20:22:22 GMT 2025","3622","","tests.ui.HomePageTests","","tests.ui.HomePageTests","shouldDisplayAccountButtonOnHomePageTest","Verify account button is visible on the homepage header",""
"passed","Fri Jul 18 20:23:23 GMT 2025","Fri Jul 18 20:23:27 GMT 2025","4174","","tests.ui.HomePageTests","","tests.ui.HomePageTests","shouldDisplayFavoritesTitleAfterClickingFavoritesButtonTest","Click 'Favorites' button and verify 'Favorites' title text is displayed",""
"broken","Fri Jul 18 20:20:38 GMT 2025","Fri Jul 18 20:20:57 GMT 2025","19515","","tests.ui.AccountPageTests","","tests.ui.AccountPageTests","shouldCreateAccountSuccessfullyTest","Check successful account creation",""
"passed","Fri Jul 18 20:23:31 GMT 2025","Fri Jul 18 20:23:38 GMT 2025","6341","","tests.ui.HomePageTests","","tests.ui.HomePageTests","shouldDisplayCorrectCopyrightTextTest","Verify the footer displays the correct copyright text",""
"broken","Fri Jul 18 20:24:42 GMT 2025","Fri Jul 18 20:25:06 GMT 2025","24279","","tests.ui.MensClothesChapterUnauthorizedUserTests","","tests.ui.MensClothesChapterUnauthorizedUserTests","addItemAndChangeQuantityInBagTest","Add item to bag and change quantity",""
"passed","Fri Jul 18 20:24:10 GMT 2025","Fri Jul 18 20:24:13 GMT 2025","3542","","tests.ui.HomePageTests","","tests.ui.HomePageTests","shouldDisplayBasketButtonOnHomePageTest","Verify that the basket (cart) button is visible on the homepage",""
"broken","Fri Jul 18 20:25:30 GMT 2025","Fri Jul 18 20:25:45 GMT 2025","14158","","tests.ui.MensClothesChapterUnauthorizedUserTests","","tests.ui.MensClothesChapterUnauthorizedUserTests","checkMensFormPageTest","Verify Men's Clothes page is opened correctly",""
"passed","Fri Jul 18 20:23:18 GMT 2025","Fri Jul 18 20:23:23 GMT 2025","4197","","tests.ui.HomePageTests","","tests.ui.HomePageTests","shouldDisplaySignInButtonWhenAccountButtonClickedTest","Click on account button and verify 'Sign In' is visible",""
"passed","Fri Jul 18 20:23:14 GMT 2025","Fri Jul 18 20:23:18 GMT 2025","4190","","tests.ui.HomePageTests","","tests.ui.HomePageTests","shouldDisplaySearchInputAfterClickingSearchButtonTest","Click on search button and check search input field is displayed on homepage",""
"passed","Fri Jul 18 20:23:10 GMT 2025","Fri Jul 18 20:23:14 GMT 2025","4057","","tests.ui.HomePageTests","","tests.ui.HomePageTests","shouldDisplayFavoritesButtonOnHomePageTest","Verify 'Favorites' button is visible on the homepage",""
"broken","Fri Jul 18 20:24:18 GMT 2025","Fri Jul 18 20:24:42 GMT 2025","23587","","tests.ui.MensClothesChapterAuthorizedUserTests","","tests.ui.MensClothesChapterAuthorizedUserTests","checkAuthorizedAddItemToCartTest","Authorized user add a product to the cart",""
"passed","Fri Jul 18 20:21:47 GMT 2025","Fri Jul 18 20:21:52 GMT 2025","5050","","tests.ui.AccountPageTests","","tests.ui.AccountPageTests","emptyPasswordSignInPageTest","Check 'Sign In' with empty password input",""
"passed","Fri Jul 18 20:20:57 GMT 2025","Fri Jul 18 20:21:02 GMT 2025","5092","","tests.ui.AccountPageTests","","tests.ui.AccountPageTests","emptyEmailSignInPageTest","Check 'Sign In' with empty email input",""
