"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Jul 20 19:53:23 GMT 2025","Sun Jul 20 19:54:28 GMT 2025","64960","","tests.ui.MensClothesChapterUnauthorizedUserTests","","tests.ui.MensClothesChapterUnauthorizedUserTests","addItemAndChangeQuantityInBagTest","Add item to bag and change quantity",""
"passed","Sun Jul 20 19:53:19 GMT 2025","Sun Jul 20 19:53:23 GMT 2025","4853","","tests.ui.HomePageTests","","tests.ui.HomePageTests","shouldDisplayShoppingBagTitleAfterClickingBasketButtonTest","Verify clicking the basket button displays the 'Shopping Bag' title",""
"passed","Sun Jul 20 19:52:31 GMT 2025","Sun Jul 20 19:52:34 GMT 2025","3444","","tests.ui.HomePageTests","","tests.ui.HomePageTests","homePageTitleTest","Verify that Home Page browser title is correct",""
"passed","Sun Jul 20 19:50:48 GMT 2025","Sun Jul 20 19:50:49 GMT 2025","755","","tests.api.BagApiTests","","tests.api.BagApiTests","addItemTest","Check add product to cart",""
"passed","Sun Jul 20 19:52:46 GMT 2025","Sun Jul 20 19:52:51 GMT 2025","4446","","tests.ui.HomePageTests","","tests.ui.HomePageTests","shouldDisplayFavoritesTitleAfterClickingFavoritesButtonTest","Click 'Favorites' button and verify 'Favorites' title text is displayed",""
"passed","Sun Jul 20 19:50:49 GMT 2025","Sun Jul 20 19:50:50 GMT 2025","1104","","tests.api.BagApiTests","","tests.api.BagApiTests","updateItemTest","Check update product in cart",""
"passed","Sun Jul 20 19:53:07 GMT 2025","Sun Jul 20 19:53:11 GMT 2025","3642","","tests.ui.HomePageTests","","tests.ui.HomePageTests","shouldDisplaySearchButtonOnHomePageTest","Verify that search button is visible on the homepage header",""
"passed","Sun Jul 20 19:58:37 GMT 2025","Sun Jul 20 19:59:33 GMT 2025","55639","","tests.ui.MensClothesChapterUnauthorizedUserTests","","tests.ui.MensClothesChapterUnauthorizedUserTests","addItemFromCatalogToCartTest","Add item from catalog to cart and verify success message is shown",""
"passed","Sun Jul 20 19:52:42 GMT 2025","Sun Jul 20 19:52:46 GMT 2025","4065","","tests.ui.HomePageTests","","tests.ui.HomePageTests","shouldDisplaySignInButtonWhenAccountButtonClickedTest","Click on account button and verify 'Sign In' is visible",""
"passed","Sun Jul 20 19:50:46 GMT 2025","Sun Jul 20 19:50:47 GMT 2025","1202","","tests.api.BagApiTests","","tests.api.BagApiTests","getItemTest","Check get product in cart",""
"passed","Sun Jul 20 19:50:47 GMT 2025","Sun Jul 20 19:50:48 GMT 2025","938","","tests.api.BagApiTests","","tests.api.BagApiTests","deleteItemTest","Check delete product in cart",""
"passed","Sun Jul 20 19:52:38 GMT 2025","Sun Jul 20 19:52:42 GMT 2025","4153","","tests.ui.HomePageTests","","tests.ui.HomePageTests","shouldDisplaySearchInputAfterClickingSearchButtonTest","Click on search button and check search input field is displayed on homepage",""
"passed","Sun Jul 20 19:52:27 GMT 2025","Sun Jul 20 19:52:31 GMT 2025","4025","","tests.ui.HomePageTests","","tests.ui.HomePageTests","shouldDisplayCorrectHeaderTabTextsTest","Verify that all header tab texts are displayed correctly",""
"passed","Sun Jul 20 19:50:58 GMT 2025","Sun Jul 20 19:51:03 GMT 2025","5242","","tests.ui.AccountPageTests","","tests.ui.AccountPageTests","shortPasswordSignInPageTest","Check 'Sign In' with password shorter than 8 characters",""
"passed","Sun Jul 20 19:55:38 GMT 2025","Sun Jul 20 19:56:40 GMT 2025","62776","","tests.ui.MensClothesChapterUnauthorizedUserTests","","tests.ui.MensClothesChapterUnauthorizedUserTests","removeItemFromCartTest","Remove item from cart and verify it's empty",""
"passed","Sun Jul 20 19:51:23 GMT 2025","Sun Jul 20 19:51:28 GMT 2025","5608","","tests.ui.AccountPageTests","","tests.ui.AccountPageTests","invalidEmailSignInPageTest","Check 'Sign In' with invalid email input",""
"passed","Sun Jul 20 19:52:23 GMT 2025","Sun Jul 20 19:52:27 GMT 2025","3943","","tests.ui.HomePageTests","","tests.ui.HomePageTests","shouldDisplayAccountButtonOnHomePageTest","Verify account button is visible on the homepage header",""
"passed","Sun Jul 20 19:50:44 GMT 2025","Sun Jul 20 19:50:46 GMT 2025","1807","","tests.api.BagApiTests","","tests.api.BagApiTests","addAndGetItemsTest","Check get different products in cart",""
"passed","Sun Jul 20 19:51:51 GMT 2025","Sun Jul 20 19:51:57 GMT 2025","5496","","tests.ui.AccountPageTests","","tests.ui.AccountPageTests","emptyPasswordSignInPageTest","Check 'Sign In' with empty password input",""
"passed","Sun Jul 20 19:51:34 GMT 2025","Sun Jul 20 19:51:42 GMT 2025","8717","","tests.ui.AccountPageTests","","tests.ui.AccountPageTests","createAccountPageWithEmptyEmailTest","Check account creation with empty email",""
"passed","Sun Jul 20 19:52:34 GMT 2025","Sun Jul 20 19:52:38 GMT 2025","3832","","tests.ui.HomePageTests","","tests.ui.HomePageTests","shouldDisplayFavoritesButtonOnHomePageTest","Verify 'Favorites' button is visible on the homepage",""
"passed","Sun Jul 20 19:53:15 GMT 2025","Sun Jul 20 19:53:19 GMT 2025","3872","","tests.ui.HomePageTests","","tests.ui.HomePageTests","shouldDisplayBasketButtonOnHomePageTest","Verify that the basket (cart) button is visible on the homepage",""
"passed","Sun Jul 20 19:52:55 GMT 2025","Sun Jul 20 19:53:01 GMT 2025","5956","","tests.ui.HomePageTests","","tests.ui.HomePageTests","shouldDisplayCorrectCopyrightTextTest","Verify the footer displays the correct copyright text",""
"passed","Sun Jul 20 19:50:50 GMT 2025","Sun Jul 20 19:50:58 GMT 2025","7600","","tests.ui.AccountPageTests","","tests.ui.AccountPageTests","invalidPasswordSignInPageTest","Check 'Sign In' with invalid password",""
"passed","Sun Jul 20 19:51:03 GMT 2025","Sun Jul 20 19:51:08 GMT 2025","4915","","tests.ui.AccountPageTests","","tests.ui.AccountPageTests","emptyEmailAndEmptyPasswordSignInPageTest","Check 'Sign In' with empty email and empty password input",""
"passed","Sun Jul 20 19:52:14 GMT 2025","Sun Jul 20 19:52:23 GMT 2025","8137","","tests.ui.AccountPageTests","","tests.ui.AccountPageTests","createAccountPageWithEmptyBirthDateTest","Check account creation with empty 'Birthday' field and the checkbox 'I accept' unchecked",""
"passed","Sun Jul 20 19:51:08 GMT 2025","Sun Jul 20 19:51:17 GMT 2025","9214","","tests.ui.AccountPageTests","","tests.ui.AccountPageTests","createAccountPageWithInvalidEmailTest","Check account creation with invalid email",""
"passed","Sun Jul 20 19:53:01 GMT 2025","Sun Jul 20 19:53:07 GMT 2025","6240","","tests.ui.HomePageTests","","tests.ui.HomePageTests","shouldDisplayFooterImageTest","Verify that the footer image is displayed",""
