"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jul 14 17:56:15 GMT 2025","Mon Jul 14 17:56:19 GMT 2025","3884","","tests.ui.HomePageTests","","tests.ui.HomePageTests","checkSignInButtonTest","Click on account button and check 'Sign in'",""
"passed","Mon Jul 14 17:55:09 GMT 2025","Mon Jul 14 17:55:15 GMT 2025","6245","","tests.ui.AccountPageTests","","tests.ui.AccountPageTests","createAccountPageWithEmptyEmailTest","Check account creation with empty email",""
"failed","Mon Jul 14 17:54:54 GMT 2025","Mon Jul 14 17:54:59 GMT 2025","4771","","tests.ui.AccountPageTests","","tests.ui.AccountPageTests","signInPageTest","Check successful 'Sign In' account",""
"passed","Mon Jul 14 17:56:19 GMT 2025","Mon Jul 14 17:56:23 GMT 2025","3772","","tests.ui.HomePageTests","","tests.ui.HomePageTests","checkAccountButtonTest","Check account button on homepage",""
"passed","Mon Jul 14 17:55:43 GMT 2025","Mon Jul 14 17:55:49 GMT 2025","6366","","tests.ui.AccountPageTests","","tests.ui.AccountPageTests","createAccountPageWithEmptyZipCodeTest","Check account creation with empty 'Zip Code'",""
"broken","Mon Jul 14 17:57:38 GMT 2025","Mon Jul 14 17:57:42 GMT 2025","3692","","tests.ui.MensClothesChapterTests","","tests.ui.MensClothesChapterTests","addItemToBagUnauthorizedUserTest","Check if an unauthorized user can add an item to the cart",""
"passed","Mon Jul 14 17:55:49 GMT 2025","Mon Jul 14 17:55:55 GMT 2025","5912","","tests.ui.AccountPageTests","","tests.ui.AccountPageTests","createAccountPageWithEmptyBirthDateTest","Check account creation with empty 'Birthday' field and the checkbox 'I accept' unchecked",""
"failed","Mon Jul 14 17:56:39 GMT 2025","Mon Jul 14 17:57:13 GMT 2025","33751","","tests.ui.HomePageTests","","tests.ui.HomePageTests","openHomePageTest","Open homepage and check header and main menu titles",""
"passed","Mon Jul 14 17:54:22 GMT 2025","Mon Jul 14 17:54:24 GMT 2025","1799","","tests.api.BagApiTests","","tests.api.BagApiTests","addAndGetItemsTest","Checking getting different products in bag",""
"passed","Mon Jul 14 17:55:35 GMT 2025","Mon Jul 14 17:55:43 GMT 2025","7476","","tests.ui.AccountPageTests","","tests.ui.AccountPageTests","createAccountPageWithEmptyNamesFieldsTest","Check account creation with empty 'First Name' and empty 'Last Name'",""
"failed","Mon Jul 14 17:54:24 GMT 2025","Mon Jul 14 17:54:25 GMT 2025","538","","tests.api.BagApiTests","","tests.api.BagApiTests","deleteItemTest","Checking deleting product in bag",""
"passed","Mon Jul 14 17:54:59 GMT 2025","Mon Jul 14 17:55:04 GMT 2025","4970","","tests.ui.AccountPageTests","","tests.ui.AccountPageTests","invalidEmailSignInPageTest","Check for invalid email input 'Sign In' account",""
"passed","Mon Jul 14 17:57:13 GMT 2025","Mon Jul 14 17:57:16 GMT 2025","3829","","tests.ui.HomePageTests","","tests.ui.HomePageTests","checkSearchButtonTest","Check search button on homepage",""
"passed","Mon Jul 14 17:56:31 GMT 2025","Mon Jul 14 17:56:35 GMT 2025","4137","","tests.ui.HomePageTests","","tests.ui.HomePageTests","checkFavoritesButtonClickTest","Click on favorites button and check 'Favorites' text",""
"passed","Mon Jul 14 17:55:15 GMT 2025","Mon Jul 14 17:55:22 GMT 2025","6763","","tests.ui.AccountPageTests","","tests.ui.AccountPageTests","createAccountPageWithEmptyPasswordTest","Check account creation with empty password",""
"passed","Mon Jul 14 17:56:23 GMT 2025","Mon Jul 14 17:56:27 GMT 2025","3532","","tests.ui.HomePageTests","","tests.ui.HomePageTests","getHomePageUrlTest","Check HomePage url",""
"failed","Mon Jul 14 17:56:27 GMT 2025","Mon Jul 14 17:56:31 GMT 2025","4016","","tests.ui.HomePageTests","","tests.ui.HomePageTests","checkSearchButtonClickTest","Click on search button and check search input field is displayed on homepage",""
"broken","Mon Jul 14 17:58:01 GMT 2025","Mon Jul 14 17:58:05 GMT 2025","3850","","tests.ui.MensClothesChapterTests","","tests.ui.MensClothesChapterTests","addItemFromCatalogToCartTest","Add item from catalog to cart and verify success message",""
"passed","Mon Jul 14 17:54:41 GMT 2025","Mon Jul 14 17:54:49 GMT 2025","7319","","tests.ui.AccountPageTests","","tests.ui.AccountPageTests","createAccountPageWithInvalidEmailTest","Check account creation with invalid email",""
"passed","Mon Jul 14 17:57:16 GMT 2025","Mon Jul 14 17:57:20 GMT 2025","3286","","tests.ui.HomePageTests","","tests.ui.HomePageTests","checkBasketButtonTest","Check basket button on homepage",""
"failed","Mon Jul 14 17:55:30 GMT 2025","Mon Jul 14 17:55:35 GMT 2025","5112","","tests.ui.AccountPageTests","","tests.ui.AccountPageTests","emptyPasswordSignInPageTest","Check for empty password input 'Sign In' account",""
"failed","Mon Jul 14 17:54:26 GMT 2025","Mon Jul 14 17:54:32 GMT 2025","6190","","tests.ui.AccountPageTests","","tests.ui.AccountPageTests","invalidPasswordSignInPageTest","Check for invalid password input 'Sign In' account",""
"failed","Mon Jul 14 17:54:24 GMT 2025","Mon Jul 14 17:54:24 GMT 2025","241","","tests.api.BagApiTests","","tests.api.BagApiTests","getItemTest","Checking getting product in bag",""
