"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Jul 20 16:17:49 GMT 2025","Sun Jul 20 16:17:55 GMT 2025","5434","","tests.ui.AccountPageTests","","tests.ui.AccountPageTests","emptyEmailAndEmptyPasswordSignInPageTest","Check 'Sign In' with empty email and empty password input",""
"passed","Sun Jul 20 16:18:15 GMT 2025","Sun Jul 20 16:18:21 GMT 2025","5460","","tests.ui.AccountPageTests","","tests.ui.AccountPageTests","longPasswordSignInPageTest","Check 'Sign In' with password longer than 25 characters",""
"passed","Sun Jul 20 16:19:34 GMT 2025","Sun Jul 20 16:19:39 GMT 2025","4492","","tests.ui.HomePageTests","","tests.ui.HomePageTests","shouldDisplayFavoritesTitleAfterClickingFavoritesButtonTest","Click 'Favorites' button and verify 'Favorites' title text is displayed",""
"failed","Sun Jul 20 16:17:35 GMT 2025","Sun Jul 20 16:17:35 GMT 2025","605","","tests.api.BagApiTests","","tests.api.BagApiTests","deleteItemTest","Checking deleting product in bag",""
"passed","Sun Jul 20 16:19:56 GMT 2025","Sun Jul 20 16:20:00 GMT 2025","3808","","tests.ui.HomePageTests","","tests.ui.HomePageTests","shouldDisplaySearchButtonOnHomePageTest","Verify that search button is visible on the homepage header",""
"passed","Sun Jul 20 16:17:44 GMT 2025","Sun Jul 20 16:17:49 GMT 2025","5707","","tests.ui.AccountPageTests","","tests.ui.AccountPageTests","shortPasswordSignInPageTest","Check 'Sign In' with password shorter than 8 characters",""
"passed","Sun Jul 20 16:22:08 GMT 2025","Sun Jul 20 16:22:22 GMT 2025","13290","","tests.ui.MensClothesChapterUnauthorizedUserTests","","tests.ui.MensClothesChapterUnauthorizedUserTests","checkMensFormPageTest","Verify Men's Clothes page is opened correctly",""
"passed","Sun Jul 20 16:19:50 GMT 2025","Sun Jul 20 16:19:56 GMT 2025","6527","","tests.ui.HomePageTests","","tests.ui.HomePageTests","shouldDisplayFooterImageTest","Verify that the footer image is displayed",""
"failed","Sun Jul 20 16:17:36 GMT 2025","Sun Jul 20 16:17:36 GMT 2025","503","","tests.api.BagApiTests","","tests.api.BagApiTests","updateItemTest","Checking updating product in bag",""
"passed","Sun Jul 20 16:19:13 GMT 2025","Sun Jul 20 16:19:18 GMT 2025","4096","","tests.ui.HomePageTests","","tests.ui.HomePageTests","shouldDisplayCorrectHeaderTabTextsTest","Verify that all header tab texts are displayed correctly",""
"passed","Sun Jul 20 16:19:39 GMT 2025","Sun Jul 20 16:19:43 GMT 2025","4629","","tests.ui.HomePageTests","","tests.ui.HomePageTests","shouldDisplayCreateAccountButtonAfterClickingAccountTest","Click on account button and verify 'Create Account' button is visible",""
"passed","Sun Jul 20 16:18:39 GMT 2025","Sun Jul 20 16:18:43 GMT 2025","4740","","tests.ui.AccountPageTests","","tests.ui.AccountPageTests","emptyPasswordSignInPageTest","Check 'Sign In' with empty password input",""
"passed","Sun Jul 20 16:18:43 GMT 2025","Sun Jul 20 16:18:52 GMT 2025","9176","","tests.ui.AccountPageTests","","tests.ui.AccountPageTests","createAccountPageWithEmptyNamesFieldsTest","Check account creation with empty 'First Name' and empty 'Last Name'",""
"passed","Sun Jul 20 16:18:21 GMT 2025","Sun Jul 20 16:18:29 GMT 2025","8924","","tests.ui.AccountPageTests","","tests.ui.AccountPageTests","createAccountPageWithEmptyEmailTest","Check account creation with empty email",""
"broken","Sun Jul 20 16:23:21 GMT 2025","Sun Jul 20 16:24:21 GMT 2025","59555","","tests.ui.MensClothesChapterUnauthorizedUserTests","","tests.ui.MensClothesChapterUnauthorizedUserTests","addItemsUntilFreeShippingTest","Unlock 'Free Shipping' when total exceeds threshold",""
"passed","Sun Jul 20 16:19:01 GMT 2025","Sun Jul 20 16:19:10 GMT 2025","8149","","tests.ui.AccountPageTests","","tests.ui.AccountPageTests","createAccountPageWithEmptyBirthDateTest","Check account creation with empty 'Birthday' field and the checkbox 'I accept' unchecked",""
"passed","Sun Jul 20 16:20:00 GMT 2025","Sun Jul 20 16:20:04 GMT 2025","3898","","tests.ui.HomePageTests","","tests.ui.HomePageTests","shouldLoadCorrectHomePageUrlTest","Verify that the Home Page URL is correct after page load",""
"failed","Sun Jul 20 16:17:35 GMT 2025","Sun Jul 20 16:17:36 GMT 2025","386","","tests.api.BagApiTests","","tests.api.BagApiTests","addItemTest","Checking adding product in bag",""
"passed","Sun Jul 20 16:17:55 GMT 2025","Sun Jul 20 16:18:04 GMT 2025","9333","","tests.ui.AccountPageTests","","tests.ui.AccountPageTests","createAccountPageWithInvalidEmailTest","Check account creation with invalid email",""
"passed","Sun Jul 20 16:19:43 GMT 2025","Sun Jul 20 16:19:50 GMT 2025","6295","","tests.ui.HomePageTests","","tests.ui.HomePageTests","shouldDisplayCorrectCopyrightTextTest","Verify the footer displays the correct copyright text",""
"passed","Sun Jul 20 16:18:04 GMT 2025","Sun Jul 20 16:18:10 GMT 2025","5349","","tests.ui.AccountPageTests","","tests.ui.AccountPageTests","emptyEmailSignInPageTest","Check 'Sign In' with empty email input",""
"passed","Sun Jul 20 16:19:30 GMT 2025","Sun Jul 20 16:19:34 GMT 2025","4235","","tests.ui.HomePageTests","","tests.ui.HomePageTests","shouldDisplaySignInButtonWhenAccountButtonClickedTest","Click on account button and verify 'Sign In' is visible",""
"broken","Sun Jul 20 16:20:13 GMT 2025","Sun Jul 20 16:21:12 GMT 2025","59554","","tests.ui.MensClothesChapterUnauthorizedUserTests","","tests.ui.MensClothesChapterUnauthorizedUserTests","addItemAndChangeQuantityInBagTest","Add item to bag and change quantity",""
"failed","Sun Jul 20 16:17:34 GMT 2025","Sun Jul 20 16:17:35 GMT 2025","285","","tests.api.BagApiTests","","tests.api.BagApiTests","getItemTest","Checking getting product in bag",""
"passed","Sun Jul 20 16:19:18 GMT 2025","Sun Jul 20 16:19:22 GMT 2025","4191","","tests.ui.HomePageTests","","tests.ui.HomePageTests","homePageTitleTest","Verify that Home Page browser title is correct",""
"passed","Sun Jul 20 16:25:10 GMT 2025","Sun Jul 20 16:26:06 GMT 2025","56191","","tests.ui.MensClothesChapterUnauthorizedUserTests","","tests.ui.MensClothesChapterUnauthorizedUserTests","addItemFromCatalogToCartTest","Add item from catalog to cart and verify success message is shown",""
"passed","Sun Jul 20 16:20:04 GMT 2025","Sun Jul 20 16:20:08 GMT 2025","3862","","tests.ui.HomePageTests","","tests.ui.HomePageTests","shouldDisplayBasketButtonOnHomePageTest","Verify that the basket (cart) button is visible on the homepage",""
"passed","Sun Jul 20 16:21:13 GMT 2025","Sun Jul 20 16:22:08 GMT 2025","55949","","tests.ui.MensClothesChapterUnauthorizedUserTests","","tests.ui.MensClothesChapterUnauthorizedUserTests","addMaximumQuantityToCartTest","Verify maximum quantity of items allowed in cart",""
"passed","Sun Jul 20 16:18:29 GMT 2025","Sun Jul 20 16:18:39 GMT 2025","9095","","tests.ui.AccountPageTests","","tests.ui.AccountPageTests","createAccountPageWithEmptyPasswordTest","Check account creation with empty password",""
