"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Jul 18 20:58:54 GMT 2025","Fri Jul 18 20:58:58 GMT 2025","4609","","tests.ui.HomePageTests","","tests.ui.HomePageTests","shouldDisplayCreateAccountButtonAfterClickingAccountTest","Click on account button and verify 'Create Account' button is visible",""
"passed","Fri Jul 18 20:58:33 GMT 2025","Fri Jul 18 20:58:37 GMT 2025","3939","","tests.ui.HomePageTests","","tests.ui.HomePageTests","homePageTitleTest","Verify that Home Page browser title is correct",""
"failed","Fri Jul 18 20:56:28 GMT 2025","Fri Jul 18 20:56:29 GMT 2025","492","","tests.api.BagApiTests","","tests.api.BagApiTests","deleteItemTest","Checking deleting product in bag",""
"broken","Fri Jul 18 20:59:59 GMT 2025","Fri Jul 18 21:00:23 GMT 2025","24390","","tests.ui.MensClothesChapterUnauthorizedUserTests","","tests.ui.MensClothesChapterUnauthorizedUserTests","addMaximumQuantityToCartTest","Verify maximum quantity of items allowed in cart",""
"passed","Fri Jul 18 20:57:38 GMT 2025","Fri Jul 18 20:57:47 GMT 2025","8927","","tests.ui.AccountPageTests","","tests.ui.AccountPageTests","createAccountPageWithEmptyNamesFieldsTest","Check account creation with empty 'First Name' and empty 'Last Name'",""
"failed","Fri Jul 18 20:56:28 GMT 2025","Fri Jul 18 20:56:28 GMT 2025","327","","tests.api.BagApiTests","","tests.api.BagApiTests","getItemTest","Checking getting product in bag",""
"broken","Fri Jul 18 21:01:50 GMT 2025","Fri Jul 18 21:02:14 GMT 2025","24013","","tests.ui.MensClothesChapterUnauthorizedUserTests","","tests.ui.MensClothesChapterUnauthorizedUserTests","addItemFromCatalogToCartTest","Add item from catalog to cart and verify success message is shown",""
"broken","Fri Jul 18 21:00:37 GMT 2025","Fri Jul 18 21:01:01 GMT 2025","24032","","tests.ui.MensClothesChapterUnauthorizedUserTests","","tests.ui.MensClothesChapterUnauthorizedUserTests","removeItemFromCartTest","Remove item from cart and verify it's empty",""
"passed","Fri Jul 18 20:57:32 GMT 2025","Fri Jul 18 20:57:38 GMT 2025","5289","","tests.ui.AccountPageTests","","tests.ui.AccountPageTests","emptyPasswordSignInPageTest","Check 'Sign In' with empty password input",""
"failed","Fri Jul 18 20:58:08 GMT 2025","Fri Jul 18 20:58:33 GMT 2025","24407","","tests.ui.HomePageTests","","tests.ui.HomePageTests","shouldDisplayCorrectHeaderTabTextsTest","Verify that all header tab texts are displayed correctly",""
"passed","Fri Jul 18 20:59:18 GMT 2025","Fri Jul 18 20:59:22 GMT 2025","4007","","tests.ui.HomePageTests","","tests.ui.HomePageTests","shouldDisplaySearchButtonOnHomePageTest","Verify that search button is visible on the homepage header",""
"passed","Fri Jul 18 20:58:41 GMT 2025","Fri Jul 18 20:58:45 GMT 2025","4184","","tests.ui.HomePageTests","","tests.ui.HomePageTests","shouldDisplaySearchInputAfterClickingSearchButtonTest","Click on search button and check search input field is displayed on homepage",""
"passed","Fri Jul 18 20:59:22 GMT 2025","Fri Jul 18 20:59:26 GMT 2025","3839","","tests.ui.HomePageTests","","tests.ui.HomePageTests","shouldLoadCorrectHomePageUrlTest","Verify that the Home Page URL is correct after page load",""
"passed","Fri Jul 18 20:56:42 GMT 2025","Fri Jul 18 20:56:47 GMT 2025","5230","","tests.ui.AccountPageTests","","tests.ui.AccountPageTests","emptyEmailAndEmptyPasswordSignInPageTest","Check 'Sign In' with empty email and empty password input",""
"passed","Fri Jul 18 20:58:37 GMT 2025","Fri Jul 18 20:58:41 GMT 2025","4115","","tests.ui.HomePageTests","","tests.ui.HomePageTests","shouldDisplayFavoritesButtonOnHomePageTest","Verify 'Favorites' button is visible on the homepage",""
"passed","Fri Jul 18 20:56:30 GMT 2025","Fri Jul 18 20:56:37 GMT 2025","6900","","tests.ui.AccountPageTests","","tests.ui.AccountPageTests","invalidPasswordSignInPageTest","Check 'Sign In' with invalid password",""
"broken","Fri Jul 18 21:00:23 GMT 2025","Fri Jul 18 21:00:37 GMT 2025","14080","","tests.ui.MensClothesChapterUnauthorizedUserTests","","tests.ui.MensClothesChapterUnauthorizedUserTests","checkMensFormPageTest","Verify Men's Clothes page is opened correctly",""
"failed","Fri Jul 18 20:56:29 GMT 2025","Fri Jul 18 20:56:29 GMT 2025","141","","tests.api.BagApiTests","","tests.api.BagApiTests","addItemTest","Checking adding product in bag",""
"passed","Fri Jul 18 20:58:45 GMT 2025","Fri Jul 18 20:58:49 GMT 2025","4123","","tests.ui.HomePageTests","","tests.ui.HomePageTests","shouldDisplaySignInButtonWhenAccountButtonClickedTest","Click on account button and verify 'Sign In' is visible",""
"broken","Fri Jul 18 21:01:01 GMT 2025","Fri Jul 18 21:01:26 GMT 2025","24330","","tests.ui.MensClothesChapterUnauthorizedUserTests","","tests.ui.MensClothesChapterUnauthorizedUserTests","addItemsUntilFreeShippingTest","Unlock 'Free Shipping' when total exceeds threshold",""
"failed","Fri Jul 18 20:56:27 GMT 2025","Fri Jul 18 20:56:28 GMT 2025","1253","","tests.api.BagApiTests","","tests.api.BagApiTests","addAndGetItemsTest","Checking getting different products in bag",""
"failed","Fri Jul 18 20:56:29 GMT 2025","Fri Jul 18 20:56:30 GMT 2025","573","","tests.api.BagApiTests","","tests.api.BagApiTests","updateItemTest","Checking updating product in bag",""
"broken","Fri Jul 18 21:01:26 GMT 2025","Fri Jul 18 21:01:50 GMT 2025","24311","","tests.ui.MensClothesChapterUnauthorizedUserTests","","tests.ui.MensClothesChapterUnauthorizedUserTests","priceMatchesBetweenCatalogAndCartTest","Check that product price in catalog matches the price in cart",""
"broken","Fri Jul 18 20:59:35 GMT 2025","Fri Jul 18 20:59:59 GMT 2025","23956","","tests.ui.MensClothesChapterUnauthorizedUserTests","","tests.ui.MensClothesChapterUnauthorizedUserTests","addItemAndChangeQuantityInBagTest","Add item to bag and change quantity",""
