"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Jul 17 18:42:06 GMT 2025","Thu Jul 17 18:42:12 GMT 2025","5568","","tests.ui.AccountPageTests","","tests.ui.AccountPageTests","emptyEmailSignInPageTest","Check 'Sign In' with empty email input",""
"passed","Thu Jul 17 18:42:57 GMT 2025","Thu Jul 17 18:43:03 GMT 2025","5820","","tests.ui.AccountPageTests","","tests.ui.AccountPageTests","emptyPasswordSignInPageTest","Check 'Sign In' with empty password input",""
"broken","Thu Jul 17 18:46:26 GMT 2025","Thu Jul 17 18:46:40 GMT 2025","13834","","tests.ui.MensClothesChapterTests","","tests.ui.MensClothesChapterTests","addItemFromCatalogToCartTest","Add item from catalog to cart and verify success message",""
"passed","Thu Jul 17 18:43:18 GMT 2025","Thu Jul 17 18:43:25 GMT 2025","6869","","tests.ui.AccountPageTests","","tests.ui.AccountPageTests","createAccountPageWithEmptyBirthDateTest","Check account creation with empty 'Birthday' field and the checkbox 'I accept' unchecked",""
"passed","Thu Jul 17 18:43:11 GMT 2025","Thu Jul 17 18:43:18 GMT 2025","7779","","tests.ui.AccountPageTests","","tests.ui.AccountPageTests","createAccountPageWithEmptyZipCodeTest","Check account creation with empty 'Zip Code'",""
"failed","Thu Jul 17 18:41:18 GMT 2025","Thu Jul 17 18:41:20 GMT 2025","1235","","tests.api.BagApiTests","","tests.api.BagApiTests","addAndGetItemsTest","Checking getting different products in bag",""
"passed","Thu Jul 17 18:44:02 GMT 2025","Thu Jul 17 18:44:07 GMT 2025","4331","","tests.ui.HomePageTests","","tests.ui.HomePageTests","shouldDisplaySearchInputAfterClickingSearchButtonTest","Click on search button and check search input field is displayed on homepage",""
"broken","Thu Jul 17 18:44:59 GMT 2025","Thu Jul 17 18:45:14 GMT 2025","14589","","tests.ui.MensClothesChapterTests","","tests.ui.MensClothesChapterTests","addItemToBagUnauthorizedUserTest","Check if an unauthorized user can add an item to the cart",""
"passed","Thu Jul 17 18:43:25 GMT 2025","Thu Jul 17 18:43:29 GMT 2025","4195","","tests.ui.HomePageTests","","tests.ui.HomePageTests","shouldDisplayAccountButtonOnHomePageTest","Verify account button is visible on the homepage header",""
"failed","Thu Jul 17 18:43:29 GMT 2025","Thu Jul 17 18:43:44 GMT 2025","14320","","tests.ui.HomePageTests","","tests.ui.HomePageTests","shouldDisplayCorrectHeaderTabTextsTest","Verify that all header tab texts are displayed correctly",""
"failed","Thu Jul 17 18:41:20 GMT 2025","Thu Jul 17 18:41:21 GMT 2025","511","","tests.api.BagApiTests","","tests.api.BagApiTests","deleteItemTest","Checking deleting product in bag",""
"failed","Thu Jul 17 18:41:21 GMT 2025","Thu Jul 17 18:41:21 GMT 2025","396","","tests.api.BagApiTests","","tests.api.BagApiTests","updateItemTest","Checking updating product in bag",""
"passed","Thu Jul 17 18:42:40 GMT 2025","Thu Jul 17 18:42:47 GMT 2025","7273","","tests.ui.AccountPageTests","","tests.ui.AccountPageTests","createAccountPageWithEmptyEmailTest","Check account creation with empty email",""
"passed","Thu Jul 17 18:44:11 GMT 2025","Thu Jul 17 18:44:17 GMT 2025","6156","","tests.ui.HomePageTests","","tests.ui.HomePageTests","shouldDisplayFavoritesTitleAfterClickingFavoritesButtonTest","Click 'Favorites' button and verify 'Favorites' title text is displayed",""
"broken","Thu Jul 17 18:46:11 GMT 2025","Thu Jul 17 18:46:26 GMT 2025","14446","","tests.ui.MensClothesChapterTests","","tests.ui.MensClothesChapterTests","addItemAndChangeQuantityToBagUnauthorizedUserTest","Add item to bag and change quantity for unauthorized user",""
"passed","Thu Jul 17 18:41:34 GMT 2025","Thu Jul 17 18:41:39 GMT 2025","4870","","tests.ui.AccountPageTests","","tests.ui.AccountPageTests","emptyEmailAndEmptyPasswordSignInPageTest","Check 'Sign In' with empty email and empty password input",""
"broken","Thu Jul 17 18:45:57 GMT 2025","Thu Jul 17 18:46:11 GMT 2025","13897","","tests.ui.MensClothesChapterTests","","tests.ui.MensClothesChapterTests","addMaximumQuantityToCartUnauthorizedUserTest","Verify maximum quantity of items added to cart for unauthorized user",""
"passed","Thu Jul 17 18:44:07 GMT 2025","Thu Jul 17 18:44:11 GMT 2025","4715","","tests.ui.HomePageTests","","tests.ui.HomePageTests","shouldDisplaySignInButtonWhenAccountButtonClickedTest","Click on account button and verify 'Sign In' is visible",""
