"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Jul 20 19:20:41 GMT 2025","Sun Jul 20 19:20:47 GMT 2025","5800","","tests.ui.AccountPageTests","","tests.ui.AccountPageTests","shortPasswordSignInPageTest","Check 'Sign In' with password shorter than 8 characters",""
"passed","Sun Jul 20 19:22:31 GMT 2025","Sun Jul 20 19:22:35 GMT 2025","4114","","tests.ui.HomePageTests","","tests.ui.HomePageTests","shouldDisplayFavoritesButtonOnHomePageTest","Verify 'Favorites' button is visible on the homepage",""
"passed","Sun Jul 20 19:21:29 GMT 2025","Sun Jul 20 19:21:38 GMT 2025","8991","","tests.ui.AccountPageTests","","tests.ui.AccountPageTests","createAccountPageWithEmptyEmailTest","Check account creation with empty email",""
"passed","Sun Jul 20 19:20:26 GMT 2025","Sun Jul 20 19:20:28 GMT 2025","1919","","tests.api.BagApiTests","","tests.api.BagApiTests","addAndGetItemsTest","Check get different products in cart",""
"broken","Sun Jul 20 19:26:38 GMT 2025","Sun Jul 20 19:27:40 GMT 2025","62456","","tests.ui.MensClothesChapterUnauthorizedUserTests","","tests.ui.MensClothesChapterUnauthorizedUserTests","addItemsUntilFreeShippingTest","Unlock 'Free Shipping' when total exceeds threshold",""
"passed","Sun Jul 20 19:21:18 GMT 2025","Sun Jul 20 19:21:23 GMT 2025","5707","","tests.ui.AccountPageTests","","tests.ui.AccountPageTests","invalidEmailSignInPageTest","Check 'Sign In' with invalid email input",""
"passed","Sun Jul 20 19:22:10 GMT 2025","Sun Jul 20 19:22:18 GMT 2025","8153","","tests.ui.AccountPageTests","","tests.ui.AccountPageTests","createAccountPageWithEmptyBirthDateTest","Check account creation with empty 'Birthday' field and the checkbox 'I accept' unchecked",""
"passed","Sun Jul 20 19:22:27 GMT 2025","Sun Jul 20 19:22:31 GMT 2025","3857","","tests.ui.HomePageTests","","tests.ui.HomePageTests","homePageTitleTest","Verify that Home Page browser title is correct",""
"passed","Sun Jul 20 19:20:29 GMT 2025","Sun Jul 20 19:20:30 GMT 2025","1150","","tests.api.BagApiTests","","tests.api.BagApiTests","deleteItemTest","Check delete product in cart",""
"passed","Sun Jul 20 19:23:00 GMT 2025","Sun Jul 20 19:23:07 GMT 2025","6720","","tests.ui.HomePageTests","","tests.ui.HomePageTests","shouldDisplayFooterImageTest","Verify that the footer image is displayed",""
"passed","Sun Jul 20 19:22:01 GMT 2025","Sun Jul 20 19:22:10 GMT 2025","9150","","tests.ui.AccountPageTests","","tests.ui.AccountPageTests","createAccountPageWithEmptyZipCodeTest","Check account creation with empty 'Zip Code'",""
"passed","Sun Jul 20 19:20:33 GMT 2025","Sun Jul 20 19:20:41 GMT 2025","7908","","tests.ui.AccountPageTests","","tests.ui.AccountPageTests","invalidPasswordSignInPageTest","Check 'Sign In' with invalid password",""
"passed","Sun Jul 20 19:28:30 GMT 2025","Sun Jul 20 19:29:26 GMT 2025","56188","","tests.ui.MensClothesChapterUnauthorizedUserTests","","tests.ui.MensClothesChapterUnauthorizedUserTests","addItemFromCatalogToCartTest","Add item from catalog to cart and verify success message is shown",""
"passed","Sun Jul 20 19:22:48 GMT 2025","Sun Jul 20 19:22:53 GMT 2025","4926","","tests.ui.HomePageTests","","tests.ui.HomePageTests","shouldDisplayCreateAccountButtonAfterClickingAccountTest","Click on account button and verify 'Create Account' button is visible",""
"passed","Sun Jul 20 19:22:53 GMT 2025","Sun Jul 20 19:23:00 GMT 2025","6564","","tests.ui.HomePageTests","","tests.ui.HomePageTests","shouldDisplayCorrectCopyrightTextTest","Verify the footer displays the correct copyright text",""
"passed","Sun Jul 20 19:22:35 GMT 2025","Sun Jul 20 19:22:39 GMT 2025","4521","","tests.ui.HomePageTests","","tests.ui.HomePageTests","shouldDisplaySearchInputAfterClickingSearchButtonTest","Click on search button and check search input field is displayed on homepage",""
"passed","Sun Jul 20 19:23:19 GMT 2025","Sun Jul 20 19:23:24 GMT 2025","5025","","tests.ui.HomePageTests","","tests.ui.HomePageTests","shouldDisplayShoppingBagTitleAfterClickingBasketButtonTest","Verify clicking the basket button displays the 'Shopping Bag' title",""
"passed","Sun Jul 20 19:23:07 GMT 2025","Sun Jul 20 19:23:11 GMT 2025","4037","","tests.ui.HomePageTests","","tests.ui.HomePageTests","shouldDisplaySearchButtonOnHomePageTest","Verify that search button is visible on the homepage header",""
"passed","Sun Jul 20 19:23:11 GMT 2025","Sun Jul 20 19:23:14 GMT 2025","3754","","tests.ui.HomePageTests","","tests.ui.HomePageTests","shouldLoadCorrectHomePageUrlTest","Verify that the Home Page URL is correct after page load",""
"passed","Sun Jul 20 19:20:32 GMT 2025","Sun Jul 20 19:20:33 GMT 2025","1358","","tests.api.BagApiTests","","tests.api.BagApiTests","updateItemTest","Check update product in cart",""
"passed","Sun Jul 20 19:25:22 GMT 2025","Sun Jul 20 19:25:36 GMT 2025","13239","","tests.ui.MensClothesChapterUnauthorizedUserTests","","tests.ui.MensClothesChapterUnauthorizedUserTests","checkMensFormPageTest","Verify Men's Clothes page is opened correctly",""
"passed","Sun Jul 20 19:21:38 GMT 2025","Sun Jul 20 19:21:47 GMT 2025","9009","","tests.ui.AccountPageTests","","tests.ui.AccountPageTests","createAccountPageWithEmptyPasswordTest","Check account creation with empty password",""
"passed","Sun Jul 20 19:22:18 GMT 2025","Sun Jul 20 19:22:23 GMT 2025","4173","","tests.ui.HomePageTests","","tests.ui.HomePageTests","shouldDisplayAccountButtonOnHomePageTest","Verify account button is visible on the homepage header",""
"passed","Sun Jul 20 19:21:12 GMT 2025","Sun Jul 20 19:21:18 GMT 2025","5711","","tests.ui.AccountPageTests","","tests.ui.AccountPageTests","emptyEmailSignInPageTest","Check 'Sign In' with empty email input",""
"passed","Sun Jul 20 19:23:14 GMT 2025","Sun Jul 20 19:23:19 GMT 2025","4278","","tests.ui.HomePageTests","","tests.ui.HomePageTests","shouldDisplayBasketButtonOnHomePageTest","Verify that the basket (cart) button is visible on the homepage",""
"passed","Sun Jul 20 19:21:52 GMT 2025","Sun Jul 20 19:22:01 GMT 2025","8730","","tests.ui.AccountPageTests","","tests.ui.AccountPageTests","createAccountPageWithEmptyNamesFieldsTest","Check account creation with empty 'First Name' and empty 'Last Name'",""
"passed","Sun Jul 20 19:20:47 GMT 2025","Sun Jul 20 19:20:52 GMT 2025","5564","","tests.ui.AccountPageTests","","tests.ui.AccountPageTests","emptyEmailAndEmptyPasswordSignInPageTest","Check 'Sign In' with empty email and empty password input",""
"passed","Sun Jul 20 19:22:44 GMT 2025","Sun Jul 20 19:22:48 GMT 2025","4773","","tests.ui.HomePageTests","","tests.ui.HomePageTests","shouldDisplayFavoritesTitleAfterClickingFavoritesButtonTest","Click 'Favorites' button and verify 'Favorites' title text is displayed",""
"passed","Sun Jul 20 19:21:23 GMT 2025","Sun Jul 20 19:21:29 GMT 2025","5587","","tests.ui.AccountPageTests","","tests.ui.AccountPageTests","longPasswordSignInPageTest","Check 'Sign In' with password longer than 25 characters",""
